Feature	Gain	Cover	Frequency
mcaja_ahorro_lag1	0.00456567445793117	0.00270669308333277	0.00421690003784397
mactivos_margen	0.00409946412386043	0.00621906005124038	0.00759582635021896
ctarjeta_visa_tend6	0.00358175270552474	0.000416675165366935	8.10942314969995e-05
mcomisiones_mantenimiento_tend6	0.00350842051898862	0.00715028264726178	0.00567659620478997
mcaja_ahorro_dolares_delta1	0.00348364548314889	0.00864597357424494	0.00370330323836298
mv_fechaalta_tend6	0.00345100682165428	0.0027277693950304	0.00435205709033897
tcallcenter_tend6	0.00343321404105731	0.00392394393151915	0.00235173271341299
tmobile_app	0.00336286171672373	0.0102600544979967	0.00429799426934097
cpayroll_trx_lag1	0.00318472920343616	0.00151021919722521	0.000783910904470995
Visa_fechaalta_tend6	0.00310948939727742	0.00530190343089508	0.00521706222630697
mactivos_margen_avg6	0.00304327247726104	0.0046186698360137	0.00562253338379197
ctarjeta_visa_trx_tend6	0.00301160473189574	0.0029491424500424	0.00364924041736498
ccaja_ahorro	0.00289755515044723	0.00602504594662676	0.00264907822890198
internet	0.00289529809510187	0.00796005990531244	0.00364924041736498
mprestamos_personales_avg6	0.00280512325331113	0.00124696929079669	0.00140563334594799
mcuenta_corriente_tend6	0.00274465883533243	0.00449295447632574	0.00608206736227496
Visa_msaldopesos	0.0027103041893931	0.00279532538257199	0.00340595772287398
cprestamos_personales	0.00270497194054564	0.00156021959491581	0.00121641347245499
mrentabilidad_avg6	0.00267362762694352	0.00220154535415208	0.00454127696383197
mpasivos_margen_lag1	0.00264842254122143	0.000892789437931042	0.00240579553441099
cproductos	0.00250090967753399	0.00703772472172644	0.00535221927880197
mv_msaldototal	0.00245911821340315	0.00105021943927499	0.00159485321944099
mtransferencias_recibidas	0.00242116650842756	0.00520209347861107	0.00435205709033897
cliente_edad_avg6	0.00239325248808838	0.00739218009968453	0.00883927123317295
mcomisiones_mantenimiento	0.00237316903343812	0.00561960447749098	0.00421690003784397
mv_status01	0.00236565156654106	0.000747823367169202	0.000432502567983997
mcuenta_corriente_avg6	0.00234516631572378	0.00538220344150747	0.00729848083472996
mprestamos_personales_delta1	0.00219731182723613	0.00626018562769604	0.00270314104989998
cliente_edad_lag1	0.00213522323914996	0.005157927127244	0.00721738660323296
mtarjeta_visa_debitos_automaticos_tend6	0.00211817478911044	0.00748740389236523	0.00410877439584798
Visa_fultimo_cierre_avg6	0.00207771856617986	0.00170061826943189	0.00367627182786398
thomebanking	0.00207725024047232	0.00218902649137188	0.00259501540790398
ctrx_quarter_normalizado_delta1	0.00200389734379833	0.00359180719703753	0.00364924041736498
cliente_edad	0.00200079912482896	0.00458501034765901	0.00700113531924096
ccaja_ahorro_tend6	0.00196754108779162	0.00798160246175656	0.00143266475644699
ccaja_ahorro_avg6	0.00193124091182076	0.00270182720157019	0.00186516732443099
Master_fechaalta	0.00185378453520068	0.00708634872838622	0.00613613018327296
mrentabilidad_annual	0.00183458590513712	0.00184079116644166	0.00378439746985998
mvr_mpagominimo_avg6	0.001833783437178	0.00314132786795374	0.00354111477536898
Visa_Finiciomora	0.0017804010799028	0.00803292950289184	0.00148672757744499
mcuentas_saldo_delta1	0.00174137143269757	0.00899347626412871	0.00508190517381197
mv_status04	0.00169131251920823	0.000532366695056297	0.000486565388981997
thomebanking_avg6	0.00164576229323994	0.00188109930241247	0.00362220900686598
mactivos_margen_tend6	0.00163948147506063	0.00250123728079409	0.00481159106882197
mrentabilidad_annual_avg6	0.00162425403319579	0.0020706877235071	0.00524409363680597
mv_mpagominimo	0.00161426555644109	0.00351299924367979	0.00327080067037898
mtransferencias_emitidas_avg6	0.00161400015095908	0.00395938680294309	0.00643347569876196
ctarjeta_visa_debitos_automaticos_tend6	0.00159721107155509	0.00256443338001125	0.00248688976590799
