Feature	Gain	Cover	Frequency
mv_status02_mean6	0.00466997396520112	0.00114315863982677	0.000820876749328073
mcaja_ahorro_dolares_delta1	0.00458148274568623	0.00819410517833228	0.00403818400879133
mpasivos_margen_mean6	0.00456771790883163	0.00136407923383021	0.00303194799348595
Visa_Finiciomora	0.00451067103836056	0.00606310728725371	0.00129751486184115
mactivos_margen	0.00448627303938796	0.00601135362278625	0.00687153278873016
ccaja_ahorro	0.00394907771587591	0.00740307040043794	0.00272742919938037
Master_status	0.00378904997427374	0.000271143127904082	0.00022507910868673
mv_msaldototal	0.00372780763976071	0.000714346203326002	0.00140343444239961
mprestamos_personales_delta1	0.00371026555652762	0.0110958115847865	0.00415734353691959
mrentabilidad_mean6	0.00367456953765767	0.00202491563215169	0.00379986495253479
ctrx_quarter_delta1	0.0034706852161799	0.00299188095187397	0.00541513855605132
mcuenta_corriente_mean6	0.00341840657595103	0.00623402384357952	0.00852652623495611
mprestamos_personales_lag1	0.00335962751844207	0.00113492829164458	0.00100623601530538
mcomisiones_mantenimiento	0.0033090892556487	0.007053303200827	0.00483258086297978
ccomisiones_mantenimiento_delta1	0.00323603455128995	0.00319396196045758	0.00172119318407499
mrentabilidad_annual_delta1	0.00314494194963431	0.0052700414201233	0.0083411669689788
mv_status05_delta1	0.00312740097855759	0.00109846667729439	0.000357478584384806
cprestamos_personales	0.00309404117783654	0.00176784225541031	0.00141667438996942
ctrx_quarter_normalizado_delta1	0.00308501268835938	0.00348073185366573	0.00439566259317613
Master_status_mean6	0.00300079645472753	0.000362015558487977	0.00022507910868673
mv_Finiciomora_mean6	0.00298053278961042	0.00256908641788318	0.00142991433753922
mautoservicio	0.00293608473546316	0.00353517415301106	0.00168147334136557
cliente_edad_mean6	0.00291965596648052	0.00729414477656733	0.00962544188325014
thomebanking_mean6	0.00269493887172275	0.00182016695838526	0.00293926836049729
mv_status07_delta1	0.00267706984436143	0.000578782495867335	0.000185359265977307
mv_status04_delta1	0.00263730642687984	0.00239917406425588	0.00078115690661865
cproductos	0.00261136289338597	0.00635230040870902	0.0059050166161342
sb_call_hombk	0.00247137345940877	0.00274519797331845	0.0017344331316448
cliente_edad	0.00242649838988789	0.00544360021516246	0.007639449747779
ccomisiones_mantenimiento_mean6	0.00240268301889257	0.00594366259012032	0.00427650306504786
mrentabilidad_annual_mean6	0.00240138986863582	0.00359759270725833	0.00585205682585497
mtransferencias_recibidas	0.00237832454581629	0.00499142628134654	0.00342914642058017
cliente_edad_lag1	0.00233405797736791	0.00486233466742206	0.00742761058666208
mcuentas_saldo_delta1	0.00233248705498885	0.00709125132086166	0.00528273908035324
mcomisiones_mantenimiento_mean6	0.00227150332314826	0.00171924655845034	0.00297898820320672
mcuenta_corriente_delta1	0.00226036609636481	0.00334939265411685	0.00383958479524421
mv_msaldopesos	0.00217375206771585	0.00171425805655581	0.00199923208304095
mtransferencias_emitidas_mean6	0.00204945616982345	0.00387107764156916	0.00534893881820228
mcuentas_saldo_lag1	0.0019571551244048	0.00553588252919363	0.00549457824147016
mcuenta_debitos_automaticos	0.00194591680231057	0.00683172294707082	0.00360126573898767
mcaja_ahorro_mean6	0.00185029939183051	0.00367216522818589	0.0052032993949344
ccomisiones_mantenimiento	0.00184982924570636	0.00452450448099802	0.00165499344622595
mv_mpagominimo	0.00180020875941987	0.00344344687880996	0.00316434746918402
Visa_msaldopesos	0.00178979841334534	0.0027084536966212	0.00299222815077652
chomebanking_trx_delta1	0.00174891841087723	0.00602656276547163	0.00349534615842921
mcaja_ahorro_delta1	0.00171164311734966	0.00666856866333652	0.00402494406122152
mcomisiones_mean6	0.00170202717818492	0.00195968016791656	0.00289954851778787
mv_status02	0.00170059811169957	0.000366874413957304	0.000264798951396153
Visa_status	0.00168841865931929	0.000403799304294953	0.000198599213547114
mtarjeta_visa_debitos_automaticos_mean6	0.00168667430697883	0.00244739236384325	0.00378662500496498
thomebanking	0.00167738303860706	0.00217196736134321	0.00170795323650518
mcaja_ahorro_lag1	0.00166857636434481	0.0027558729765479	0.00454130201644402
mv_status06_delta1	0.00166772069240864	0.000515589719909404	0.000291278846535768
sb_call_hombk_mean6	0.00165119224674474	0.00702119099834671	0.00397198427094229
ctransferencias_recibidas_mean6	0.0016505040032725	0.00307474101625547	0.00484582081054959
mcomisiones_otras_mean6	0.00160783286897006	0.00226430652781734	0.00307166783619537
Visa_cconsumos_mean6	0.00159875901163438	0.00329459221294994	0.00369394537197633
mcuentas_saldo_mean6	0.00157479319064966	0.00170977214168467	0.0036542255292669
numero_de_cliente	0.00152625305096748	0.00270967850965365	0.00529597902792305
mrentabilidad_annual_lag1	0.00150440871794169	0.00172305567212865	0.00438242264560632
ctarjeta_visa_debitos_automaticos_mean6	0.00148925042558683	0.00585349970087981	0.00389254458552344
mv_status04	0.0014881370440829	0.000624738982435032	0.000238319056256537
mrentabilidad	0.00145466963939644	0.00210464504105358	0.00366746547683671
ccaja_ahorro_mean6	0.00143238574718856	0.00208044081340554	0.00180063286949384
mrentabilidad_annual	0.00143212707277709	0.00162031485125634	0.00340266652544056
Master_fultimo_cierre_mean6	0.00138932001155526	0.00174322434767481	0.00415734353691959
cpayroll_trx_mean6	0.00138740706732937	0.000962536942951702	0.00115187543857326
cplazo_fijo	0.00138292565993608	0.00666828154421504	0.00115187543857326
mactivos_margen_delta1	0.00138096131121312	0.0024862381239572	0.00353506600113864
mactivos_margen_lag1	0.001353488643253	0.00256763236665861	0.00397198427094229
Visa_fultimo_cierre_mean6	0.00133446495797189	0.00303462724668004	0.00440890254074594
ctarjeta_master	0.00132524043222566	5.17270952353275e-05	0.000105919580558461
mv_mpagospesos	0.00132519157359869	0.000666833388274544	0.00127103496670153
mpayroll_mean6	0.00131131580986401	0.00303788086342322	0.00234347071985595
chomebanking_trx	0.00131015702851736	0.00426634696530918	0.00341590647301037
mpagomiscuentas	0.00130594608254444	0.00524135739138442	0.0024229104052748
Visa_mpagospesos_mean6	0.001301345177165	0.00312627807005835	0.0032967469448821
mpayroll_lag1	0.00129187640275137	0.00160379981652689	0.0013901944948298
cpayroll_trx_lag1	0.00129065064216131	0.000915336444938655	0.00050311800765269
mcomisiones	0.0012894182562481	0.00254007613040128	0.00311138767890479
Master_fechaalta_mean6	0.00125105502600396	0.00244458950983626	0.00440890254074594
mv_status06	0.00124632667954569	0.000163218278443968	0.000198599213547114
Visa_fechaalta_mean6	0.00121929487123852	0.00274037020099381	0.00362774563412729
mtransferencias_recibidas_mean6	0.0012129523437506	0.00224576017529928	0.00385282474281402
chomebanking_trx_mean6	0.00119873674344533	0.00170838048530203	0.00358802579141787
Visa_mpagominimo_mean6	0.00119776610980966	0.00177303388336989	0.00266122946153133
Visa_mpagominimo	0.00119376492545056	0.00213590599961908	0.00321730725946325
Visa_fechaalta_lag1	0.00119005650399469	0.00330475994382905	0.00325702710217268
cproductos_mean6	0.00118007168241868	0.00291592477390247	0.00476638112513074
mcaja_ahorro_dolares_mean6	0.00117984041141801	0.00163866253448377	0.00307166783619537
Visa_delinquency_lag1	0.00117129885020879	0.00207745551733788	0.000807636801758265
ccaja_seguridad	0.00115862309172579	0.00528448456898926	0.00132399475698076
mcomisiones_otras	0.00114513781940012	0.00267018771714916	0.00293926836049729
ctransferencias_emitidas_mean6	0.00113444468350229	0.00120166848862881	0.00247587019555403
mv_fultimo_cierre_mean6	0.00112797134928677	0.00192092879999936	0.00360126573898767
Visa_Fvencimiento	0.00110181020526975	0.0017757429736996	0.00353506600113864
tmobile_app	0.00110098143531355	0.000803755954827153	0.00184035271220326
Master_fechaalta	0.00109179005187478	0.00621256058933975	0.00464722159700248
mrentabilidad_delta1	0.00106929161037132	0.00239874398552406	0.00357478584384806
Visa_mfinanciacion_limite	0.00106452382296485	0.00158858941680258	0.00280686888479922
mvr_mpagominimo	0.00106176972982485	0.00400100850040037	0.00330998689245191
cliente_antiguedad_mean6	0.0010541842352077	0.0017857091783814	0.00325702710217268
ctarjeta_visa_trx_mean6	0.00104293198062398	0.00161247641353271	0.0020919117160296
mvr_mpagominimo_mean6	0.0010378293037256	0.00266144963951156	0.00348210621085941
mv_fechaalta_mean6	0.00101573513475523	0.00234062284744509	0.00341590647301037
mv_mpagospesos_mean6	0.00101338081236616	0.00196194832326906	0.00206543182088999
ccomisiones_otras_mean6	0.00100200247324354	0.00495462646638341	0.00383958479524421
cprestamos_personales_delta1	0.000980537332863397	0.00107732013972932	0.000383958479524421
