Feature	Gain	Cover	Frequency
ctrx_quarter	0.328943762502682	0.074106841003757	0.0189189189189189
mdescubierto_preacordado_tend6	0.140928626718177	0.00387642888594311	0.00315315315315315
mcuentas_saldo	0.0550564647806699	0.0263666385867222	0.0225225225225225
mtarjeta_visa_consumo	0.0454873950636151	0.0480031864077869	0.0243243243243243
mcaja_ahorro	0.0305956634262367	0.0177067985231579	0.0117117117117117
cpayroll_trx	0.0251632640374927	0.0465321961792738	0.0184684684684685
mprestamos_personales	0.0224343115178133	0.0158529422168385	0.0234234234234234
mpayroll	0.0218545693638077	0.0503377331027399	0.0243243243243243
Visa_status	0.0172161732797324	0.0046506042023151	0.0036036036036036
mprestamos_personales_tend6	0.0168634336246933	0.0177083459111713	0.0171171171171171
foto_mes	0.0159148438596009	0.0184538720581895	0.0463963963963964
mpasivos_margen	0.0145041050895215	0.0126254326855619	0.00810810810810811
ccomisiones_mantenimiento_tend6	0.0117527462588898	0.0035702244887105	0.0112612612612613
cprestamos_personales_tend6	0.00983673493145088	8.06516025734628e-05	0.000450450450450451
mprestamos_personales_lag1	0.00675732474686534	0.00093211235282685	0.0018018018018018
ccaja_ahorro	0.00631451724194907	0.00976082612742949	0.0144144144144144
cproductos_delta1	0.0063137752723821	0.000849255122571416	0.00315315315315315
ctarjeta_visa	0.00614260558410588	0.000665886644162837	0.0018018018018018
cproductos_tend6	0.00512843673438738	0.00885955057875453	0.00810810810810811
mcuenta_corriente	0.00456447271786138	0.0028282804249909	0.0103603603603604
Visa_fechaalta_tend6	0.00449373268853082	0.0117815019572112	0.0112612612612613
mcuentas_saldo_tend6	0.00435300615519905	0.00194880175572642	0.00540540540540541
mactivos_margen	0.0043426611705602	0.0151852322937761	0.0148648648648649
mtarjeta_visa_consumo_tend6	0.00408446989975231	0.00112234511643466	0.0018018018018018
ctarjeta_visa_trx	0.00398999301187852	0.0129755712070021	0.00675675675675676
mcaja_ahorro_dolares_delta1	0.00394499448749519	0.0195118446337388	0.00990990990990991
Visa_Finiciomora	0.00391979343645688	0.0156696007277558	0.0108108108108108
Master_status	0.00389378763180581	0.00268385454492097	0.0018018018018018
mcomisiones_mantenimiento_tend6	0.00363552336551461	0.00851564809098479	0.0135135135135135
mdescubierto_preacordado_delta1	0.00331573123404685	0.00292962384402337	0.00450450450450451
