Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.0908342124856849	0.00937415623053135	0.00483665303609902
ctrx_quarter	0.0853663024909385	0.00538392790305906	0.00417710944026734
mv_status07_tend6	0.0693744087034187	0.000895430229328388	0.000263817438332674
mtarjeta_visa_consumo	0.0393679070480717	0.0094489151683669	0.00721100998109308
mcaja_ahorro	0.0385899023394517	0.00409995169988421	0.00641955766609506
mcuentas_saldo	0.0372971805622976	0.010689870731421	0.0106846062524733
ctrx_quarter_avg6	0.0337154642420135	0.00171112777895193	0.00263817438332674
mdescubierto_preacordado_tend6	0.0240400872412661	0.00229397814681724	0.000967330607219804
cpayroll_trx	0.0202891043294688	0.00782980264186552	0.00303390054082575
mdescubierto_preacordado	0.0192886482301122	0.000349643660518008	0.000351756584443565
mprestamos_personales	0.0160998076637542	0.00688540406796009	0.0035615354174911
mprestamos_personales_tend6	0.011829514651808	0.00589481627771291	0.00312183968693664
foto_mes	0.0116126214304835	0.0111052447605498	0.0107285758255287
mpasivos_margen	0.0114675680027039	0.00445346402933633	0.00457283559776635
mpayroll	0.00954990617263639	0.00756882383904542	0.00342962669832476
mpayroll_sobre_edad	0.00891904182144678	0.00754924317093963	0.00307787011388119
ccomisiones_mantenimiento_tend6	0.00845606200224199	0.00356769713518693	0.00228641779888317
cprestamos_personales_tend6	0.00624621065626343	0.00311284198850931	0.00101130018027525
mdescubierto_preacordado_delta1	0.00589250236149612	0.00171862139775817	0.000747482741942576
mcomisiones_mantenimiento_tend6	0.00484887783649167	0.00702800256074042	0.00474871388998813
mcuentas_saldo_tend6	0.00480710537107572	0.00375043389616391	0.0054961966319307
ctarjeta_visa_trx	0.00440982248022528	0.00365262945943426	0.00536428791276437
mactivos_margen	0.00440034908825891	0.00432827329047567	0.00677131425053863
cproductos_delta1	0.00435669561800696	0.00175001821468786	0.000571604449720793
mcuenta_corriente	0.00423490088984442	0.00278828745804519	0.00448489645165545
mcuenta_corriente_tend6	0.00399892092886527	0.00274110440699055	0.00562810535109704
mcuenta_corriente_avg6	0.00390674165152676	0.00477803820351116	0.00826627973442378
mcaja_ahorro_lag1	0.00358114844718737	0.00333646096612235	0.00505650090137625
Master_fechaalta	0.00356062120520215	0.00410973815087801	0.00576001407026338
cprestamos_personales_avg6	0.00355341798964155	0.00335233879475887	0.00224244822582773
ccaja_ahorro	0.00340647649287215	0.00312678719579308	0.00215450907971684
cliente_edad	0.0032891416824566	0.00430660513548384	0.00791452314998021
mactivos_margen_avg6	0.00320590245135404	0.0037278402026162	0.00545222705887526
mcaja_ahorro_dolares_delta1	0.00315908985605409	0.00544333642304919	0.00329771797915842
mrentabilidad_annual_delta1	0.0031341847855918	0.00408786099594082	0.00769467528470299
numero_de_cliente	0.0031174370149693	0.00357424054659128	0.00822231016136833
tcallcenter_tend6	0.00307505293006431	0.00564124452432278	0.00206656993360594
mrentabilidad_annual_tend6	0.00304525164335003	0.00375454377159234	0.00641955766609506
cliente_edad_avg6	0.00301609494461293	0.00446845309427074	0.00707910126192675
cproductos_tend6	0.00293120381247588	0.0047599593656139	0.00255023523721585
cliente_edad_lag1	0.00292057934963417	0.00359389225183696	0.00602383150859605
mprestamos_personales_lag1	0.00274238546092711	0.000533648582912131	0.000791452314998021
thomebanking_avg6	0.0027069785354948	0.00226584995198398	0.00413313986721189
mactivos_margen_tend6	0.00263394538290281	0.0028363652115982	0.00505650090137625
ctrx_quarter_delta1	0.00260468846263628	0.00236477956219	0.00457283559776635
mrentabilidad_avg6	0.00255837712027394	0.00365514545331212	0.004045200721101
mvr_msaldototal_avg6	0.00251700823563413	0.000575917508475333	0.00136305676471881
ctrx_quarter_normalizado_tend6	0.00248231955752494	0.00152213518135882	0.00347359627138021
ctarjeta_visa_trx_tend6	0.00245625082090497	0.00191012382201763	0.00285802224860397
ctrx_quarter_tend6	0.00236112461034163	0.00191942283488748	0.00435298773248912
mv_status06_tend6	0.00234951505019525	0.000349555263819803	8.79391461108913e-05
mrentabilidad_annual_avg6	0.00230434664671969	0.00394026500610614	0.00554016620498615
mcuentas_saldo_delta1	0.00228814414272093	0.007353007069229	0.00641955766609506
mv_msaldopesos	0.00227848310890942	0.000654352104366487	0.00118717847249703
cproductos	0.00225620786597152	0.00568206050053899	0.00474871388998813
Visa_cconsumos_tend6	0.00221674749766844	0.00177520739061724	0.004045200721101
mrentabilidad	0.00221502516535036	0.00194142607503762	0.0045288660247109
mes	0.00218712733815486	0.00141808632877508	0.00224244822582773
Visa_Finiciomora	0.00217629726655942	0.00414571560704751	0.000659543595831685
mrentabilidad_annual_lag1	0.00214625129517988	0.00251936574364011	0.00523237919359803
mcomisiones_mantenimiento	0.00213112200437391	0.0035879041178831	0.0025062656641604
mtarjeta_visa_debitos_automaticos_tend6	0.0021172473390164	0.00597909464912572	0.00329771797915842
mtransferencias_recibidas	0.00210398955263131	0.00322057175269918	0.00334168755221387
